,playerID,managerID,hofID,birthYear,birthMonth,birthDay,birthCountry,birthState,birthCity,deathYear,deathMonth,deathDay,deathCountry,deathState,deathCity,nameFirst,nameLast,nameNote,nameGiven,nameNick,weight,height,bats,throws,debut,finalGame,college
162,allenja02,,,1958,5,29,USA,WA,Yakima,,,,,,,Jamie,Allen,,James Bradley,,205,72,R,R,5/1/1983,9/4/1983,Arizona State
163,allenjo01,,,1890,10,27,USA,WV,Berkeley Springs,1967,9,24,USA,MD,Hagerstown,John,Allen,,John Marshall,,170,73,R,R,6/2/1914,6/2/1914,
164,allenjo02,,allenjo02h,1904,9,30,USA,NC,Lenoir,1959,3,29,USA,FL,St.Petersburg,Johnny,Allen,,John Thomas,,180,72,R,R,4/19/1932,9/26/1944,
165,allenki01,,,1953,4,5,USA,CA,Fontana,,,,,,,Kim,Allen,,Kim Bryant,,175,71,R,R,9/2/1980,9/29/1981,Cal Riverside
166,allenll01,,,1950,5,8,USA,CA,Merced,,,,,,,Lloyd,Allen,,Lloyd Cecil,,185,73,R,R,9/1/1969,7/27/1975,
167,allenmy01,,,1854,3,22,USA,NY,Kingston,1924,3,8,USA,NY,Kingston,Myron,Allen,,Myron Smith,Zeke,150,68,R,R,7/19/1883,7/1/1888,
168,allenne01,,,1958,1,24,USA,KS,Kansas City,,,,,,,Neil,Allen,,Neil Patrick,,185,75,R,R,4/15/1979,9/19/1989,
169,allenni01,,,1888,9,14,USA,KS,Norton,1939,10,16,USA,IL,Hines,Nick,Allen,,Artemus Ward,,180,72,R,R,5/1/1914,10/2/1920,
170,allenpe01,,,1868,5,1,USA,OH,Columbiana,1946,4,16,USA,PA,Philadelphia,Pete,Allen,,Jesse Hall,,185,68,R,R,8/4/1893,8/4/1893,
171,allenro02,,,1959,10,5,USA,CA,Los Angeles,,,,,,,Rod,Allen,,Roderick Bernet,,185,73,R,R,4/7/1983,10/2/1988,
172,allenro01,,,1943,12,23,USA,PA,Wampum,,,,,,,Ron,Allen,,Ronald Frederick,,205,75,B,R,8/11/1972,8/21/1972,
173,allensl01,,,1886,8,23,USA,MO,West Plains,1959,10,16,USA,TX,Lubbock,Sled,Allen,,Fletcher Manson,,180,73,R,R,5/4/1910,8/5/1910,
174,allenga01,,,1955,2,4,USA,CA,Culver City,,,,,,,Gary,Allenson,,Gary Martin,,185,71,R,R,4/8/1979,8/23/1985,Arizona State
175,allenje01,,,1972,1,11,USA,IN,Anderson,,,,,,,Jermaine,Allensworth,,Jermaine Lamont,,178,72,R,R,7/23/1996,5/29/1999,Purdue
176,alleyge01,,alleyge01h,1940,7,10,USA,VA,Richmond,,,,,,,Gene,Alley,,Leonard Eugene,,160,70,R,R,9/4/1963,9/27/1973,
177,alliega01,,,1931,10,28,USA,NC,Statesville,,,,,,,Gair,Allie,,Gair Roosevelt,,190,73,R,R,4/13/1954,9/26/1954,
178,alliebo01,,,1952,5,1,USA,MA,New Bedford,,,,,,,Bob,Allietta,,Robert George,,190,72,R,R,5/6/1975,9/28/1975,
179,allisan01,,,1848,,,USA,NY,New York,,,,,,,Andy,Allison,,Andrew K.,,150,70,,,5/7/1872,10/21/1872,
180,allisar01,,,1849,1,29,USA,PA,Philadelphia,1916,2,25,USA,DC,Washington,Art,Allison,,Arthur Algernon,,150,68,,,5/4/1871,,
181,allisbi01,,,,,,USA,PA,Philadelphia,,,,,,,Bill,Allison,,William Andrew,,,,,,5/21/1872,7/4/1872,
182,allisbo01,,,1934,7,11,USA,MO,Raytown,1995,4,9,USA,AZ,Rio Verde,Bob,Allison,,William Robert,,205,75,R,R,9/16/1958,9/29/1970,
183,allisda01,,,1966,8,14,USA,VA,Front Royal,,,,,,,Dana,Allison,,Dana Eric,,215,75,R,L,4/9/1991,5/23/1991,James Madison
184,allisdo01,allisdo01m,allisdo01h,1846,7,12,USA,PA,Philadelphia,1916,12,19,USA,DC,Washington,Doug,Allison,,Douglas L.,,160,70,R,R,5/5/1871,7/13/1883,
185,allisma01,,,1887,1,23,USA,KY,Owensboro,1964,3,13,USA,MO,Mount Vernon,Mack,Allison,,Mack Pendleton,,185,73,R,R,9/13/1911,8/20/1913,
186,allismi01,,,1890,10,16,USA,MI,Elk Rapids,1957,6,18,USA,WI,Kenosha,Milo,Allison,,Milo Henry,,163,72,L,R,9/26/1913,6/29/1917,
187,allrebe01,,,1965,6,4,USA,AZ,Mesa,,,,,,,Beau,Allred,,Dale Le Beau,,190,72,L,L,9/7/1989,6/25/1991,Lamar CC
188,almadme01,,,1913,2,7,Mexico,26,Huatabampo,1988,8,13,Mexico,26,Caborca,Mel,Almada,,Baldomero Melo (Quiros),,170,72,L,L,9/8/1933,10/1/1939,
189,almanar01,,,1972,10,26,USA,TX,ElPaso,,,,,,,Armando,Almanza,,Armando,,205,75,L,L,7/29/1999,7/20/2005,
190,almanca01,,,1973,11,6,D.R.,,Santiago,,,,,,,Carlos,Almanzar,,Carlos Manuel (Giron),,166,74,R,R,9/4/1997,4/30/2005,
191,almeira01,,,1887,7,30,Cuba,,Havana,1968,3,19,Cuba,,Havana,Rafael,Almeida,,Rafael D.,Mike,164,69,R,R,7/4/1911,7/18/1913,
192,almonbi01,,,1952,11,21,USA,RI,Providence,,,,,,,Bill,Almon,,William Francis,,180,75,R,R,9/2/1974,6/14/1988,Brown
193,almoner01,,,1978,2,1,D.R.,,Santo Domingo,,,,,,,Erick,Almonte,,,,180,74,R,R,9/4/2001,9/26/2003,
194,almonhe01,,,1975,10,17,D.R.,,Santo Domingo,,,,,,,Hector,Almonte,,,,190,74,R,R,7/26/1999,9/28/2003,
195,alomalu01,,,1923,7,23,Cuba,,Havana,1997,4,7,USA,IL,Park Ridge,Luis,Aloma,,Luis (Barba),Witto,195,74,R,R,4/19/1950,8/30/1953,
196,alomaro01,,alomaro01h,1968,2,5,P.R.,,Ponce,,,,,,,Roberto,Alomar,,Roberto (Velazquez),,184,72,B,R,4/22/1988,9/5/2004,
197,alomasa02,alomasa02m,alomasa02h,1966,6,18,P.R.,,Salinas,,,,,,,Sandy,Alomar,,Santos (Velazquez) (Jr.),,200,77,R,R,9/30/1988,9/30/2007,
198,alomasa01,,,1943,10,19,P.R.,,Salinas,,,,,,,Sandy,Alomar,,Santos (Sr.) (Conde),Iron Pony,140,69,B,R,9/15/1964,9/30/1978,
199,aloufe01,aloufe01m,aloufe01h,1935,5,12,D.R.,,Haina,,,,,,,Felipe,Alou,born Felipe Rojas (Alou),Felipe Rojas,,195,72,R,R,6/8/1958,4/24/1974,
200,alouje01,,alouje01h,1942,3,24,D.R.,,Haina,,,,,,,Jesus,Alou,born Jesus Maria Rojas (Alou),Jesus Maria Rojas,Jay,190,74,R,R,9/10/1963,9/29/1979,
201,alouma01,,alouma01h,1938,12,22,D.R.,,Haina,,,,,,,Matty,Alou,born Mateo Rojas (Alou),Mateo Rojas,,160,69,L,L,9/26/1960,6/21/1974,
202,aloumo01,,,1966,7,3,USA,GA,Atlanta,,,,,,,Moises,Alou,born Moises Rojas,Moises Rojas,,185,75,R,R,7/26/1990,6/10/2008,Canada
203,alperwh01,,,1879,11,11,USA,PA,Etna,1942,12,25,USA,PA,Pittsburgh,Whitey,Alperman,,Charles Augustus,,180,70,R,R,4/13/1906,10/2/1909,
204,alstode01,,,1952,9,22,USA,NY,Valhalla,,,,,,,Dell,Alston,,Wendell,,180,72,L,R,5/17/1977,10/4/1980,Concordia
205,alstoga01,,,1971,12,8,USA,NY,Mount Vernon,,,,,,,Garvin,Alston,,Garvin James,,185,74,R,R,6/6/1996,6/18/1996,Florida International
206,alstoto01,,,1926,1,31,USA,NC,Greensboro,1993,12,30,USA,NC,Winston-Salem,Tom,Alston,,Thomas Edison,,210,77,L,R,4/13/1954,9/29/1957,
207,alstowa01,alstowa01m,alstowa01h,1911,12,1,USA,OH,Venice,1984,10,1,USA,OH,Oxford,Walter,Alston,,Walter Emmons,Smokey,195,74,R,R,9/27/1936,9/27/1936,
208,altampo01,,,1952,5,17,Nicaragua,,Darillo,,,,,,,Porfi,Altamirano,,Porfirio (Ramirez),,175,72,R,R,5/9/1982,6/8/1984,
209,altener01,,,1894,12,1,USA,OH,Avon,1981,9,9,USA,CA,Napa,Ernie,Alten,,Ernest Matthias,Lefty,175,72,R,L,4/17/1920,6/30/1920,
210,altenje01,,,1893,1,2,USA,MI,Ashley,1973,3,12,USA,MI,Lansing,Jesse,Altenburg,,Jesse Howard,,158,69,L,R,9/19/1916,5/17/1917,
211,altizda01,,,1876,11,6,USA,IL,Pearl,1964,5,14,USA,IL,Pleasant Hill,Dave,Altizer,,David Tilden,Filipino,160,70,L,R,5/29/1906,7/10/1911,
212,altmage01,,,1933,3,20,USA,NC,Goldsboro,,,,,,,George,Altman,,George Lee,Big George,200,76,L,R,4/11/1959,10/1/1967,
213,altobjo01,altobjo01m,,1932,5,26,USA,MI,Detroit,,,,,,,Joe,Altobelli,,Joseph Salvatore,,185,72,L,L,4/14/1955,10/1/1961,
214,altroni01,,altroni01h,1876,9,15,USA,OH,Cincinnati,1965,1,20,USA,DC,Washington,Nick,Altrock,,Nicholas,,197,70,B,L,7/14/1898,10/1/1933,
215,alusige01,,,1935,2,11,USA,PA,Ashley,,,,,,,George,Alusik,,George Joseph,,175,75,R,R,9/11/1958,10/2/1964,
216,alvarlu01,,,1949,1,15,P.R.,,Lajas,2001,3,20,P.R.,,Lajas,Luis,Alvarado,,Luis Cesar (Martinez),Pimba,162,69,R,R,9/13/1968,4/30/1977,
217,alvarcl01,,,1968,5,18,Venezuela,,Guanta,,,,,,,Clemente,Alvarez,,Clemente Rafael,,180,71,R,R,,,
218,alvarga01,,,1974,3,6,Mexico,26,Navojoa,,,,,,,Gabe,Alvarez,,,,185,73,R,R,6/22/1998,,
219,alvarjo01,,,1956,4,12,USA,FL,Tampa,,,,,,,Jose,Alvarez,,Jose Lino,,170,70,R,R,10/1/1981,6/24/1989,SW Louisiana St
220,alvarju01,,,1973,8,9,USA,FL,Coral Gables,,,,,,,Juan,Alvarez,,,,180,73,L,L,9/1/1999,6/3/2003,
221,alvaror01,,,1952,2,28,P.R.,,Rio Grande,,,,,,,Orlando,Alvarez,,Jesus Manuel Orlando (Monge),,165,72,R,R,9/1/1973,6/18/1976,
222,alvaros01,,,1933,10,19,Cuba,,Matanzas,,,,,,,Ossie,Alvarez,,Oswaldo (Gonzalez),,165,70,R,R,4/19/1958,4/26/1959,
223,alvarro01,,,1938,4,18,Cuba,,Pinar Del Rio,,,,,,,Rogelio,Alvarez,,Rogelio (Hernandez),,183,71,R,R,9/18/1960,9/28/1962,
224,alvarta01,,,1971,11,25,Mexico,26,Ciudad Obregon,,,,,,,Tavo,Alvarez,,Cesar Octavio,,245,75,R,R,8/21/1995,9/29/1996,
225,alvarwi01,,,1970,3,24,Venezuela,,Maracaibo,,,,,,,Wilson,Alvarez,,Wilson Eduardo (Fuenmayor),,175,73,L,L,7/24/1989,9/28/2005,
226,alvisma01,,,1938,2,2,USA,TX,Jasper,,,,,,,Max,Alvis,,Roy Maxwell,,185,71,R,R,9/11/1962,9/27/1970,
227,alvorbi01,,,1863,8,10,USA,MO,St. Louis,1927,4,7,USA,FL,St. Petersburg,Billy,Alvord,,William Crawford,Uncle Bill,187,70,,,4/30/1885,7/8/1893,
228,alyeabr01,,,1940,12,8,USA,NJ,Passaic,,,,,,,Brant,Alyea,,Garrabrant Ryerson,,215,75,R,R,9/11/1965,10/3/1972,
229,amalfjo01,amalfjo01m,,1934,1,23,USA,CA,San Pedro,,,,,,,Joey,Amalfitano,,John Joseph,,175,71,R,R,5/3/1954,6/27/1967,
230,amarari01,,,1962,4,1,USA,CA,Visalia,,,,,,,Rich,Amaral,,Richard Louis,,175,72,R,R,5/27/1991,,UCLA
231,amaroru01,,,1936,1,6,Mexico,30,Veracruz,,,,,,,Ruben,Amaro,,Ruben (Sr.) (Mora),,170,71,R,R,6/29/1958,9/28/1969,
232,amaroru02,,,1965,2,12,USA,PA,Philadelphia,,,,,,,Ruben,Amaro,,Ruben (Jr.),,170,70,B,R,6/8/1991,9/27/1998,Stanford
233,amblewa01,,,1915,11,8,USA,PA,Abington,1998,1,3,USA,FL,Ponte Vedra Beach,Wayne,Ambler,,Wayne Harper,,165,68,R,R,6/4/1937,9/4/1939,
234,amelued01,,,1959,4,13,USA,CA,Fullerton,,,,,,,Ed,Amelung,,Edward Allen,,180,71,L,L,7/28/1984,7/7/1986,San Diego State
235,amesre01,,,1882,8,2,USA,OH,Warren,1936,10,8,USA,OH,Warren,Red,Ames,,Leon Kessling,,185,70,B,R,9/14/1903,9/25/1919,
236,amoledo01,,,1878,7,5,USA,PA,Coatesville,1912,3,7,USA,DE,Wilmington,Doc,Amole,,Morris George,,165,69,R,L,8/19/1897,5/17/1898,
237,amorvi01,,,1932,8,8,Cuba,,Havana,,,,,,,Vicente,Amor,,Vincente (Alvarez),,182,75,R,R,4/16/1955,8/26/1957,
238,amorosa01,,,1930,1,30,Cuba,,Havana,1992,6,27,USA,FL,Miami,Sandy,Amoros,,Edmundo (Isasi),,170,67,L,L,8/22/1952,10/2/1960,
239,anckewa01,,,1893,4,10,USA,NY,New York,1954,2,13,USA,NJ,Englewood,Walter,Ancker,,Walter,,190,73,R,R,9/3/1915,9/14/1915,
240,anderla02,,,1953,5,6,USA,OR,Portland,,,,,,,Larry,Andersen,,Larry Eugene,,200,75,R,R,9/5/1975,7/31/1994,Bellevue CC
241,anderal01,,,1914,1,28,USA,GA,Gainesville,1985,6,23,USA,GA,Albany,Alf,Anderson,,Alfred Walton,,165,71,R,R,4/20/1941,4/21/1946,
242,anderal02,,,1964,1,7,USA,OH,Lancaster,,,,,,,Allan,Anderson,,Allan Lee,,178,71,L,L,6/11/1986,10/6/1991,
243,anderan01,,,1922,11,13,USA,WA,Bremerton,1982,7,18,USA,WA,Seattle,Andy,Anderson,,Andy Holm,,172,71,R,R,5/10/1948,10/2/1949,
244,anderbi01,,,1895,11,28,USA,MA,Boston,1983,3,13,USA,MA,Medford,Bill,Anderson,,William Edward,Lefty,165,73,R,L,9/10/1925,9/17/1925,
245,anderbo01,,,1935,9,29,USA,IN,East Chicago,,,,,,,Bob,Anderson,,Robert Carl,,210,76,R,R,7/31/1957,9/25/1963,
246,anderbr01,,anderbr01h,1964,1,18,USA,MD,Silver Spring,,,,,,,Brady,Anderson,,Brady Kevin,,170,73,L,L,4/4/1988,5/20/2002,Cal Irvine
247,anderbr02,,,1972,4,26,USA,VA,Portsmouth,,,,,,,Brian,Anderson,,Brian James,,190,73,B,L,9/10/1993,5/8/2005,
248,anderbu01,,,1956,5,27,USA,NY,Westbury,,,,,,,Bud,Anderson,,Karl Adam,,210,75,R,R,6/11/1982,10/2/1983,Rutgers
249,andercr01,,,1938,7,1,USA,DC,Washington,,,,,,,Craig,Anderson,,Norman Craig,,205,74,R,R,6/23/1961,5/31/1964,
250,anderda01,,,1868,10,10,USA,PA,Chester,1897,3,22,USA,PA,Chester,Dave,Anderson,,David S.,,,,,L,8/24/1889,9/29/1890,
251,anderda02,,,1960,8,1,USA,KY,Louisville,,,,,,,Dave,Anderson,,David Carter,,185,74,R,R,5/8/1983,10/3/1992,Memphis
252,anderdw01,,,1947,11,23,USA,CA,Oakland,,,,,,,Dwain,Anderson,,Dwain Cleaven,,165,71,R,R,9/3/1971,5/28/1974,
253,anderfe01,,,1918,1,9,USA,KS,Maple City,1978,3,12,USA,MO,Joplin,Ferrell,Anderson,,Ferrell Jack,Andy,200,73,R,R,4/16/1946,9/1/1953,
254,anderfr01,,,1885,12,11,USA,NC,Calahaln,1957,11,8,USA,NC,Winston-Salem,Fred,Anderson,,John Frederick,,180,74,R,R,9/25/1909,7/9/1918,
255,anderga01,,,1972,6,30,USA,CA,Los Angeles,,,,,,,Garret,Anderson,,Garret Joseph,,225,75,L,L,7/27/1994,,
256,anderge01,,,1889,9,26,USA,OH,Cleveland,1962,5,28,USA,OH,Cleveland,George,Anderson,,George Jendrus,Andy,160,68,L,R,5/26/1914,9/2/1918,
257,andergo01,,,1880,1,13,USA,OH,Cleveland,1923,3,15,USA,IN,South Bend,Goat,Anderson,,Edward John,,,,L,R,4/11/1907,10/6/1907,
258,anderha01,,,1904,2,10,USA,MO,St. Louis,1974,5,1,USA,MO,St.Louis,Hal,Anderson,,Harold,,160,71,R,R,4/12/1932,4/19/1932,
259,anderha02,,,1931,9,10,USA,MD,North East,1998,6,11,USA,DE,Greenville,Harry,Anderson,,Harry Walter,Harry the Horse,205,75,L,R,4/18/1957,5/5/1961,
260,anderji01,,,1957,2,23,USA,CA,Los Angeles,,,,,,,Jim,Anderson,,James Lea,,170,72,R,R,7/2/1978,9/26/1984,
261,anderji02,,,1976,1,22,USA,VA,Portsmouth,,,,,,,Jimmy,Anderson,,,,195,73,L,L,7/4/1999,7/21/2004,
262,anderjo01,,,1873,12,14,Norway,,Sarpsborg,1949,7,23,USA,MA,Worcester,John,Anderson,,John Joseph,Honest John,180,74,B,R,9/8/1894,10/2/1908,
263,anderjo02,,,1932,11,23,USA,MN,St. Paul,,,,,,,John,Anderson,,John Charles,,190,73,R,R,8/17/1958,6/23/1962,
264,anderke01,,,1963,8,12,USA,SC,Florence,,,,,,,Kent,Anderson,,Kent McKay,,180,73,R,R,4/15/1989,9/6/1990,South Carolina
265,anderla01,,,1952,12,3,USA,CA,Maywood,,,,,,,Larry,Anderson,,Lawrence Dennis,,190,75,R,R,9/25/1974,6/26/1977,
266,anderma02,,,1974,1,6,USA,AL,Montgomery,,,,,,,Marlon,Anderson,,,,190,70,L,R,9/8/1998,,
267,anderma01,,,1976,8,17,USA,KY,Louisville,,,,,,,Matt,Anderson,,Matthew Jason,,200,76,R,R,6/25/1998,7/1/2005,
268,andermi01,,,1951,6,22,USA,SC,Florence,,,,,,,Mike,Anderson,,Michael Allen,,200,74,R,R,9/2/1971,9/30/1979,
269,andermi02,,,1966,7,30,USA,TX,Austin,,,,,,,Mike,Anderson,,Michael James,,200,75,R,R,9/7/1993,9/17/1993,
270,anderre01,,,1912,6,19,USA,IA,Lawton,1972,8,7,USA,IA,Sioux City,Red,Anderson,,Arnold Revola,,210,75,R,R,9/19/1937,9/24/1941,
271,anderri01,,,1953,12,25,USA,CA,Inglewood,1989,6,23,USA,CA,Wilmington,Rick,Anderson,,Richard Lee,,210,74,R,R,9/18/1979,10/5/1980,Los Angeles Valley JC
272,anderri02,,,1956,11,29,USA,WA,Everett,,,,,,,Rick,Anderson,,Richard Arlen,,175,72,R,R,6/9/1986,7/28/1988,Washington
273,andersc01,,,1962,8,1,USA,OR,Corvallis,,,,,,,Scott,Anderson,,Scott Richard,,190,78,R,R,4/8/1987,8/26/1995,Oregon
274,andersp01,andersp01m,andersp01h,1934,2,22,USA,SD,Bridgewater,,,,,,,Sparky,Anderson,,George Lee,Captain Hook,170,69,R,R,4/10/1959,9/27/1959,
275,anderva01,,,1866,6,18,USA,IL,Geneva,1941,11,5,USA,IL,Rockford,Varney,Anderson,,Varney Samuel,Varn,165,70,R,R,8/1/1889,5/6/1896,
276,anderwa01,,,1897,9,25,USA,MI,Grand Rapids,1990,1,6,USA,MI,Battle Creek,Walter,Anderson,,Walter Carl,Lefty,160,74,L,L,5/14/1917,5/2/1919,
277,anderwi01,,,1886,8,13,USA,TX,Lillian,1950,12,19,USA,TX,Fort Worth,Wingo,Anderson,,Wingo Charlie,,150,70,L,L,4/16/1910,6/1/1910,
278,andrejo01,,,1923,1,3,USA,MA,Brockton,1976,11,25,USA,MA,Centerville,John,Andre,,John Edward,,200,76,L,R,4/16/1955,7/16/1955,
279,andreer01,,,1918,1,11,USA,IN,Jeffersonville,,,,,,,Ernie,Andres,,Ernest Henry,Junie,200,73,R,R,4/16/1946,5/16/1946,
280,andreki01,,,1953,11,14,USA,CA,Glendale,,,,,,,Kim,Andrew,,Kim Darrell,,160,70,R,R,4/16/1975,4/21/1975,
281,andrecl01,,,1978,5,15,USA,FL,Dunedin,,,,,,,Clayton,Andrews,,,,175,72,R,L,,,
282,andreed01,,,1859,4,5,USA,OH,Painesville,1934,8,12,USA,FL,W.Palm Beach,Ed,Andrews,,George Edward,,160,68,R,R,5/1/1884,7/26/1891,
283,andreel01,,,1901,12,11,USA,SC,Greenwood,1979,11,25,USA,SC,Greenwood,Elbert,Andrews,,Elbert De Vore,,175,72,L,R,5/1/1925,6/12/1925,
284,andrefr01,,,1952,5,4,USA,LA,Lafayette,,,,,,,Fred,Andrews,,Fred,,163,68,R,R,9/26/1976,10/2/1977,
285,andrehu01,,,1922,8,31,USA,OK,Burbank,,,,,,,Hub,Andrews,,Herbert Carl,,170,72,R,R,4/20/1947,4/30/1948,
286,andreiv01,,,1907,5,6,USA,AL,Dora,1970,11,24,USA,AL,Birmingham,Ivy,Andrews,,Ivy Paul,Poison,200,73,R,R,8/15/1931,9/28/1938,
287,andreji01,,,1865,6,5,USA,MA,Shelburne Falls,1907,12,27,USA,IL,Chicago,Jim,Andrews,,James Pratt,,,,,,4/19/1890,7/4/1890,
288,andrejo02,,,1949,2,9,USA,CA,Monterey Park,,,,,,,John,Andrews,,John Richard,,175,70,L,L,4/8/1973,9/19/1973,
289,andremi01,,,1943,7,9,USA,CA,Los Angeles,,,,,,,Mike,Andrews,,Michael Jay,,195,75,R,R,9/18/1966,9/29/1973,
290,andrena01,,,1913,9,30,USA,NC,Pembroke,1991,4,26,USA,NC,Winston-Salem,Nate,Andrews,,Nathan Hardy,,195,72,R,R,5/1/1937,6/23/1946,
291,andrero01,,,1952,12,11,USA,CA,Santa Monica,,,,,,,Rob,Andrews,,Robert Patrick,,185,72,R,R,4/7/1975,9/26/1979,El Camino JC
292,andresh01,,,1971,8,28,USA,TX,Dallas,,,,,,,Shane,Andrews,,Darrell Shane,,215,73,R,R,4/26/1995,9/29/2002,
293,andrest01,,,1917,4,17,USA,MA,Lynn,1995,6,10,USA,FL,Bradenton,Stan,Andrews,,Stanley Joseph,Polo,178,71,R,R,6/11/1939,9/30/1945,
294,andrewa01,,,1859,9,18,USA,PA,Philadelphia,1940,1,20,USA,IN,Indianapolis,Wally,Andrews,,William Walter,,170,75,R,R,5/22/1884,8/8/1888,
295,andrubi01,,,1907,7,25,USA,TX,Beaumont,1982,3,12,USA,DC,Washington,Bill,Andrus,,William Morgan,Andy,185,72,R,R,9/19/1931,5/11/1937,
296,andrufr01,,,1850,8,23,USA,MI,Washington,1937,11,10,USA,MI,Detroit,Fred,Andrus,,Frederick Hotham,,185,74,R,R,7/25/1876,7/4/1884,
297,andruwi01,,,1858,10,14,CAN,ON,Orono,1935,6,17,USA,MT,Miles City,Wiman,Andrus,,William Wiman,,155,66,,,9/15/1885,9/15/1885,
298,andujjo01,,,1952,12,21,D.R.,,San Pedro de Macoris,,,,,,,Joaquin,Andujar,,Joaquin,,170,72,B,R,4/8/1976,9/30/1988,
299,andujlu01,,,1972,11,22,D.R.,,Bani,,,,,,,Luis,Andujar,,Luis (Sanchez),,175,74,R,R,9/8/1995,6/28/1998,
300,angelno01,,,1947,9,24,USA,CA,San Francisco,,,,,,,Norm,Angelini,,Norman Stanley,,175,71,L,L,7/22/1972,6/19/1973,
301,angleto01,,,1904,10,2,USA,MD,Baltimore,1952,10,26,USA,KS,Wichita,Tom,Angley,,Thomas Samuel,,190,68,L,R,4/23/1929,4/30/1929,
302,ankenpa01,,,1912,12,23,USA,TX,Houston,1989,1,13,USA,TX,Houston,Pat,Ankenman,,Frederick Norman,,125,64,R,R,4/16/1936,6/2/1944,
303,ankieri01,,,1979,7,19,USA,FL,Fort Pierce,,,,,,,Rick,Ankiel,,,,205,74,L,L,8/23/1999,,
304,annisbi01,,,1857,3,8,USA,MA,Stoneham,1923,6,10,USA,ME,Kennebunkport,Bill,Annis,,William Perley,,150,67,R,,5/1/1884,8/8/1884,
305,ansonca01,ansonca01m,ansonca01h,1852,4,17,USA,IA,Marshalltown,1922,4,14,USA,IL,Chicago,Cap,Anson,,Adrian Constantine,Pop,227,72,R,R,5/6/1871,10/3/1897,
306,anthoer01,,,1967,11,8,USA,CA,San Diego,,,,,,,Eric,Anthony,,Eric Todd,,195,74,L,L,7/28/1989,9/27/1997,
307,antoljo01,,,1916,4,11,USA,PA,Hokendauqua,2002,6,25,USA,PA,Catasauqua,Joe,Antolick,,Joseph,,185,72,R,R,9/20/1944,9/26/1944,
308,antonjo01,,,1915,7,15,USA,TN,Memphis,1990,4,18,USA,TN,Memphis,John,Antonelli,,John Lawrence,,165,70,R,R,9/16/1944,9/17/1945,
309,antonjo02,,,1930,4,12,USA,NY,Rochester,,,,,,,Johnny,Antonelli,,John August,,185,73,L,L,7/4/1948,9/4/1961,
310,antonbi01,,,1927,5,19,USA,NY,Brooklyn,1993,3,4,USA,MN,Fridley,Bill,Antonello,,William James,,185,71,R,R,4/30/1953,9/27/1953,
311,aparilu01,,aparilu01h,1934,4,29,Venezuela,,Maracaibo,,,,,,,Luis,Aparicio,,Luis Ernesto (Montiel),Little Louie,160,69,R,R,4/17/1956,9/28/1973,
312,apodabo01,,,1950,1,31,USA,CA,Los Angeles,,,,,,,Bob,Apodaca,,Robert John,,170,71,R,R,9/18/1973,9/18/1977,
313,apontlu01,,,1953,6,14,Venezuela,,ElTigre,,,,,,,Luis,Aponte,,Luis Eduardo (Yuripe),,185,72,R,R,9/4/1980,7/6/1984,
314,appieke01,,appieke01h,1967,12,6,USA,CA,Lancaster,,,,,,,Kevin,Appier,,Robert Kevin,Ape,180,74,R,R,6/4/1989,4/23/2004,Fresno State
315,applefr01,,,1879,5,9,USA,PA,Williamsport,1968,4,21,USA,PA,Williamsport,Fred,Applegate,,Frederick Romaine,,180,74,R,R,9/30/1904,10/10/1904,
316,appleed01,,,1892,2,29,USA,TX,Arlington,1932,1,27,USA,TX,Arlington,Ed,Appleton,,Edward Samuel,Whitey,173,72,R,R,4/16/1915,10/5/1916,
317,applepe01,,,1904,5,20,USA,CT,Terryville,1974,1,18,USA,NJ,Trenton,Pete,Appleton,born Peter William Jablonowski and legally changed name in 1933,Peter William,Jake,180,71,R,R,9/14/1927,9/20/1945,
318,applilu01,applilu01m,applilu01h,1907,4,2,USA,NC,High Point,1991,1,3,USA,GA,Cumming,Luke,Appling,,Lucius Benjamin,Old Aches and PainsLuscious Luke,183,70,R,R,9/10/1930,10/1/1950,
319,aquinlu01,,,1964,5,19,P.R.,,Santurce,,,,,,,Luis,Aquino,,Luis Antonio (Colon),,155,72,R,R,8/8/1986,9/12/1995,
320,aragoan01,,,1890,8,2,Cuba,,Havana,1952,1,24,USA,NY,New York,Angel,Aragon,,Angel (Valdes),Pete,150,65,R,R,8/20/1914,7/14/1917,
321,aragoja01,,,1915,11,20,Cuba,,Havana,1988,4,4,USA,FL,Clearwater,Jack,Aragon,,Angel Valdes (Reyes),,176,70,R,R,8/13/1941,8/13/1941,
322,archdma01,,,1897,12,14,USA,MO,St. Louis,1954,9,5,USA,MO,St.Louis,Maurice,Archdeacon,,Maurice John,FlashComet,153,68,L,L,9/17/1923,5/29/1925,
323,archefr01,,,1910,3,7,USA,TN,Johnson City,1981,10,31,USA,NC,Charlotte,Fred,Archer,,Frederick Marvin,Lefty,193,72,L,L,9/5/1936,9/9/1937,
324,archeji02,,,1932,5,25,USA,VA,Max Meadows,,,,,,,Jim,Archer,,James William,,190,72,R,L,4/30/1961,9/19/1962,
325,archeji01,,archeji01h,1883,5,13,Ireland,,Dublin,1958,3,29,USA,WI,Milwaukee,Jimmy,Archer,,James Patrick,,168,70,R,R,9/6/1904,9/2/1918,
326,archige01,,,1914,4,27,USA,TN,Nashville,2001,9,20,,,,George,Archie,,George Albert,,170,72,R,R,9/14/1938,4/21/1946,
